household_id,appliance_type,power_rating,star_rating,daily_hours,room_size,household_size,location_type,income_bracket,house_type,season,daily_consumption,monthly_consumption,monthly_cost,efficiency_score,usage_pattern,appliance_age,brand_tier,total_monthly_bill,cost_per_kwh,consumption_per_watt,efficiency_ratio
128,Television,178,4,9.11,141,5,Urban,Middle,Independent House,Monsoon,1.586,47.59,309.35,80,Heavy,4,Budget,4915.09,6.5003151922672835,8.910112359550563,22.471910112359552
128,LED Lights,18,4,9.89,283,5,Urban,Middle,Independent House,Monsoon,0.168,5.05,32.81,80,Heavy,1,Premium,4915.09,6.4970297029702975,9.333333333333334,222.22222222222223
128,Ceiling Fan,71,3,13.82,202,5,Urban,Middle,Independent House,Monsoon,1.005,30.16,196.04,60,Heavy,3,Budget,4915.09,6.5,14.154929577464788,42.25352112676057
128,Air Conditioner,1783,5,8.15,192,5,Urban,Middle,Independent House,Monsoon,11.447,343.4,2232.08,100,Heavy,1,Standard,4915.09,6.4999417588817705,6.420078519349411,2.8042624789680315
128,Washing Machine,636,4,3.01,128,5,Urban,Middle,Independent House,Monsoon,1.887,56.6,367.89,80,Regular,5,Budget,4915.09,6.49982332155477,2.9669811320754715,6.289308176100628
128,Microwave,1010,3,0.72,242,5,Urban,Middle,Independent House,Monsoon,0.682,20.45,132.93,60,Regular,1,Budget,4915.09,6.500244498777507,0.6752475247524753,2.9702970297029703
129,Refrigerator,160,2,12.0,390,2,Rural,Middle,Apartment,Spring,2.467,74.02,481.14,40,Heavy,5,Premium,5034.820000000001,6.500135098621994,15.41875,12.5
129,Television,159,3,9.07,180,2,Rural,Middle,Apartment,Spring,1.545,46.35,301.27,60,Heavy,2,Standard,5034.820000000001,6.499892125134843,9.716981132075471,18.867924528301888
129,LED Lights,17,4,10.42,178,2,Rural,Middle,Apartment,Spring,0.169,5.06,32.92,80,Heavy,7,Premium,5034.820000000001,6.505928853754941,9.941176470588236,235.2941176470588
129,Ceiling Fan,66,3,8.2,351,2,Rural,Middle,Apartment,Spring,0.526,15.78,102.55,60,Heavy,5,Standard,5034.820000000001,6.49873257287706,7.969696969696971,45.45454545454545
129,Air Conditioner,1509,4,13.41,150,2,Rural,Middle,Apartment,Spring,19.761,592.82,3853.3,80,Heavy,3,Standard,5034.820000000001,6.499949394419891,13.095427435387673,2.6507620941020544
129,Washing Machine,556,5,0.96,207,2,Rural,Middle,Apartment,Spring,0.467,14.01,91.1,100,Regular,9,Budget,5034.820000000001,6.502498215560314,0.8399280575539569,8.992805755395683
129,Microwave,791,4,1.24,144,2,Rural,Middle,Apartment,Spring,0.885,26.55,172.54,80,Regular,2,Budget,5034.820000000001,6.498681732580037,1.1188369152970923,5.056890012642225
130,Refrigerator,226,2,12.0,110,2,Suburban,Middle,Apartment,Monsoon,3.167,95.02,617.64,40,Heavy,7,Premium,4225.86,6.5001052410018945,14.013274336283185,8.849557522123893
130,Television,115,3,9.29,174,2,Suburban,Middle,Apartment,Monsoon,1.048,31.43,204.27,60,Heavy,6,Premium,4225.86,6.499204581609927,9.11304347826087,26.08695652173913
130,LED Lights,12,5,10.18,250,2,Suburban,Middle,Apartment,Monsoon,0.095,2.84,18.46,100,Heavy,7,Standard,4225.86,6.500000000000001,7.916666666666667,416.6666666666667
130,Ceiling Fan,50,4,9.36,195,2,Suburban,Middle,Apartment,Monsoon,0.438,13.15,85.49,80,Heavy,8,Standard,4225.86,6.501140684410646,8.76,80.0
130,Air Conditioner,1731,5,10.55,346,2,Suburban,Middle,Apartment,Monsoon,15.817,474.52,3084.37,100,Heavy,6,Premium,4225.86,6.499978926072663,9.137492778740613,2.8885037550548813
130,Washing Machine,549,4,0.84,154,2,Suburban,Middle,Apartment,Monsoon,0.389,11.68,75.91,80,Regular,9,Standard,4225.86,6.499143835616438,0.7085610200364298,7.285974499089253
130,Microwave,851,5,1.08,343,2,Suburban,Middle,Apartment,Monsoon,0.716,21.49,139.72,100,Regular,1,Standard,4225.86,6.501628664495114,0.8413631022326674,5.875440658049354
131,Refrigerator,206,4,18.0,370,3,Urban,Low,Apartment,Summer,3.32,99.61,647.46,80,Heavy,6,Budget,918.0500000000001,6.499949804236523,16.11650485436893,19.417475728155342
131,Television,155,5,5.17,116,3,Urban,Low,Apartment,Summer,0.582,17.46,113.47,100,Regular,6,Standard,918.0500000000001,6.4988545246277205,3.7548387096774194,32.25806451612903
131,LED Lights,17,5,9.54,221,3,Urban,Low,Apartment,Summer,0.136,4.07,26.44,100,Heavy,6,Standard,918.0500000000001,6.496314496314496,8.0,294.11764705882354
131,Ceiling Fan,71,5,12.33,285,3,Urban,Low,Apartment,Summer,0.67,20.1,130.68,100,Heavy,6,Standard,918.0500000000001,6.501492537313433,9.43661971830986,70.42253521126761
132,Refrigerator,188,4,18.0,112,3,Suburban,Low,Independent House,Winter,3.307,99.22,644.94,80,Heavy,9,Standard,965.5600000000001,6.500100786131829,17.590425531914892,21.27659574468085
132,Television,103,3,9.44,159,3,Suburban,Low,Independent House,Winter,0.963,28.88,187.72,60,Heavy,6,Standard,965.5600000000001,6.5,9.349514563106796,29.12621359223301
132,LED Lights,19,4,10.18,94,3,Suburban,Low,Independent House,Winter,0.166,4.98,32.35,80,Heavy,6,Standard,965.5600000000001,6.495983935742972,8.73684210526316,210.5263157894737
132,Ceiling Fan,67,4,8.71,365,3,Suburban,Low,Independent House,Winter,0.516,15.47,100.55,80,Heavy,2,Standard,965.5600000000001,6.49967679379444,7.701492537313433,59.70149253731343
133,Refrigerator,192,3,24.0,84,5,Urban,Middle,Apartment,Winter,4.42,132.6,861.93,60,Heavy,2,Standard,2627.81,6.500226244343891,23.020833333333336,15.625
133,Television,162,4,6.33,170,5,Urban,Middle,Apartment,Winter,0.97,29.1,189.16,80,Regular,6,Standard,2627.81,6.500343642611684,5.987654320987654,24.691358024691358
133,LED Lights,9,5,7.67,185,5,Urban,Middle,Apartment,Winter,0.052,1.57,10.23,100,Regular,8,Budget,2627.81,6.515923566878981,5.777777777777778,555.5555555555555
133,Ceiling Fan,72,3,12.86,203,5,Urban,Middle,Apartment,Winter,0.936,28.08,182.55,60,Heavy,6,Standard,2627.81,6.5010683760683765,13.000000000000002,41.66666666666667
133,Air Conditioner,1496,4,3.87,116,5,Urban,Middle,Apartment,Winter,5.248,157.43,1023.28,80,Regular,6,Standard,2627.81,6.4999047195578985,3.508021390374332,2.6737967914438503
133,Washing Machine,684,5,1.77,163,5,Urban,Middle,Apartment,Winter,0.952,28.56,185.61,100,Regular,3,Standard,2627.81,6.498949579831933,1.391812865497076,7.309941520467835
133,Microwave,952,4,1.07,150,5,Urban,Middle,Apartment,Winter,0.898,26.93,175.05,80,Regular,9,Standard,2627.81,6.500185666542889,0.9432773109243697,4.201680672268908
134,Refrigerator,198,2,18.0,249,3,Rural,Middle,Apartment,Winter,4.044,121.31,788.49,40,Heavy,4,Standard,2206.58,6.4997939164124965,20.424242424242422,10.1010101010101
134,Television,101,4,8.94,383,3,Rural,Middle,Apartment,Winter,0.746,22.38,145.49,80,Heavy,7,Standard,2206.58,6.500893655049151,7.386138613861386,39.603960396039604
134,LED Lights,9,4,6.45,374,3,Rural,Middle,Apartment,Winter,0.053,1.6,10.39,80,Regular,6,Standard,2206.58,6.49375,5.888888888888888,444.44444444444446
134,Ceiling Fan,78,3,15.69,269,3,Rural,Middle,Apartment,Winter,1.103,33.08,215.01,60,Heavy,9,Standard,2206.58,6.499697702539299,14.14102564102564,38.46153846153846
134,Air Conditioner,1503,5,3.39,226,3,Rural,Middle,Apartment,Winter,3.677,110.3,716.96,100,Regular,8,Budget,2206.58,6.500090661831369,2.4464404524284764,3.3266799733865606
134,Washing Machine,432,4,0.92,159,3,Rural,Middle,Apartment,Winter,0.393,11.79,76.64,80,Regular,5,Standard,2206.58,6.500424088210348,0.9097222222222222,9.25925925925926
134,Microwave,810,5,2.0,171,3,Rural,Middle,Apartment,Winter,1.301,39.02,253.6,100,Regular,7,Premium,2206.58,6.499231163505894,1.6061728395061727,6.172839506172839
135,Refrigerator,174,4,12.0,212,2,Urban,Middle,Apartment,Monsoon,1.866,55.98,363.89,80,Heavy,1,Standard,5156.35,6.500357270453733,10.724137931034484,22.98850574712644
135,Television,139,4,4.39,311,2,Urban,Middle,Apartment,Monsoon,0.593,17.8,115.7,80,Regular,4,Standard,5156.35,6.5,4.266187050359712,28.776978417266186
135,LED Lights,16,5,7.72,217,2,Urban,Middle,Apartment,Monsoon,0.102,3.05,19.8,100,Regular,6,Standard,5156.35,6.491803278688526,6.375,312.5
135,Ceiling Fan,68,4,13.89,231,2,Urban,Middle,Apartment,Monsoon,0.865,25.96,168.74,80,Heavy,7,Standard,5156.35,6.5,12.720588235294118,58.8235294117647
135,Air Conditioner,1806,2,10.03,140,2,Urban,Middle,Apartment,Monsoon,21.292,638.76,4151.93,40,Heavy,7,Budget,5156.35,6.499984344667794,11.789590254706534,1.1074197120708749
135,Washing Machine,779,4,1.35,210,2,Urban,Middle,Apartment,Monsoon,0.915,27.46,178.48,80,Regular,4,Standard,5156.35,6.499635833940276,1.1745827984595636,5.134788189987163
135,Microwave,700,3,1.2,102,2,Urban,Middle,Apartment,Monsoon,0.809,24.28,157.81,60,Regular,1,Standard,5156.35,6.499588138385502,1.1557142857142857,4.285714285714286
136,Refrigerator,291,4,12.0,140,2,Urban,Middle,Apartment,Summer,3.101,93.03,604.66,80,Heavy,1,Budget,4741.58,6.499623777276147,10.656357388316152,13.745704467353953
136,Television,89,3,7.39,149,2,Urban,Middle,Apartment,Summer,0.599,17.96,116.75,60,Regular,1,Standard,4741.58,6.500556792873051,6.730337078651686,33.70786516853933
136,LED Lights,17,5,6.79,133,2,Urban,Middle,Apartment,Summer,0.1,3.01,19.56,100,Regular,3,Budget,4741.58,6.498338870431894,5.88235294117647,294.11764705882354
136,Ceiling Fan,72,4,15.46,171,2,Urban,Middle,Apartment,Summer,0.945,28.34,184.19,80,Heavy,2,Premium,4741.58,6.499294283697953,13.125,55.55555555555556
136,Air Conditioner,1543,3,10.49,321,2,Urban,Middle,Apartment,Summer,17.588,527.65,3429.75,60,Heavy,5,Standard,4741.58,6.500047379891974,11.398574206092029,1.9442644199611148
136,Washing Machine,729,4,0.86,117,2,Urban,Middle,Apartment,Summer,0.58,17.4,113.08,80,Regular,5,Standard,4741.58,6.498850574712644,0.7956104252400549,5.486968449931413
136,Microwave,1103,3,1.39,247,2,Urban,Middle,Apartment,Summer,1.403,42.09,273.59,60,Regular,9,Standard,4741.58,6.500118793062484,1.271985494106981,2.71985494106981
137,Refrigerator,191,4,24.0,227,4,Urban,High,Independent House,Monsoon,4.419,132.56,861.62,80,Heavy,7,Budget,5586.0599999999995,6.4998491249245625,23.136125654450257,20.94240837696335
137,Television,130,3,4.64,229,4,Urban,High,Independent House,Monsoon,0.577,17.3,112.42,60,Regular,8,Standard,5586.0599999999995,6.498265895953757,4.438461538461538,23.076923076923077
137,LED Lights,15,5,7.36,275,4,Urban,High,Independent House,Monsoon,0.084,2.51,16.3,100,Regular,4,Standard,5586.0599999999995,6.494023904382471,5.6,333.33333333333337
137,Ceiling Fan,62,3,9.44,177,4,Urban,High,Independent House,Monsoon,0.557,16.72,108.71,60,Heavy,9,Premium,5586.0599999999995,6.501794258373206,8.983870967741936,48.38709677419355
137,Air Conditioner,1084,5,8.72,290,4,Urban,High,Independent House,Monsoon,7.531,225.92,1468.48,100,Heavy,6,Premium,5586.0599999999995,6.5,6.947416974169741,4.612546125461254
137,Washing Machine,567,4,1.53,223,4,Urban,High,Independent House,Monsoon,0.753,22.6,146.93,80,Regular,3,Budget,5586.0599999999995,6.501327433628319,1.3280423280423281,7.0546737213403885
137,Microwave,1130,5,1.9,96,4,Urban,High,Independent House,Monsoon,1.601,48.04,312.26,100,Regular,2,Standard,5586.0599999999995,6.5,1.4168141592920356,4.424778761061948
137,Water Heater,2808,3,3.67,198,4,Urban,High,Independent House,Monsoon,11.121,333.64,2168.68,60,Regular,8,Premium,5586.0599999999995,6.5000599448507375,3.9604700854700856,1.0683760683760684
137,Laptop,62,5,8.89,221,4,Urban,High,Independent House,Monsoon,0.4,12.0,78.03,100,Heavy,3,Standard,5586.0599999999995,6.5025,6.451612903225806,80.64516129032258
137,Desktop Computer,285,3,5.64,258,4,Urban,High,Independent House,Monsoon,1.603,48.1,312.63,60,Regular,5,Premium,5586.0599999999995,6.499584199584199,5.624561403508772,10.526315789473685
138,Refrigerator,288,5,12.0,131,2,Rural,Low,Apartment,Spring,2.698,80.94,526.13,100,Heavy,8,Premium,805.86,6.5002470966147765,9.368055555555555,17.36111111111111
138,Television,173,5,5.26,217,2,Rural,Low,Apartment,Spring,0.735,22.06,143.41,100,Regular,9,Standard,805.86,6.5009066183136905,4.2485549132947975,28.901734104046245
138,LED Lights,17,4,10.33,355,2,Rural,Low,Apartment,Spring,0.145,4.36,28.32,80,Heavy,3,Premium,805.86,6.4954128440366965,8.529411764705882,235.2941176470588
138,Ceiling Fan,66,3,8.39,215,2,Rural,Low,Apartment,Spring,0.554,16.61,108.0,60,Heavy,6,Standard,805.86,6.50210716435882,8.393939393939394,45.45454545454545
139,Refrigerator,291,2,18.0,112,3,Urban,Middle,Independent House,Summer,6.617,198.5,1290.24,40,Heavy,2,Standard,5274.29,6.4999496221662465,22.738831615120276,6.872852233676976
139,Television,122,5,6.81,327,3,Urban,Middle,Independent House,Summer,0.67,20.1,130.64,100,Regular,5,Standard,5274.29,6.499502487562188,5.491803278688526,40.98360655737705
139,LED Lights,19,4,9.19,138,3,Urban,Middle,Independent House,Summer,0.171,5.12,33.29,80,Heavy,2,Standard,5274.29,6.501953125,9.000000000000002,210.5263157894737
139,Ceiling Fan,79,5,14.74,141,3,Urban,Middle,Independent House,Summer,0.916,27.47,178.55,100,Heavy,4,Premium,5274.29,6.49981798325446,11.59493670886076,63.291139240506325
139,Air Conditioner,1063,3,16.71,324,3,Urban,Middle,Independent House,Summer,16.583,497.49,3233.67,60,Heavy,9,Standard,5274.29,6.499969848640173,15.600188146754467,2.8222013170272815
139,Washing Machine,487,3,1.76,182,3,Urban,Middle,Independent House,Summer,0.931,27.92,181.51,60,Regular,9,Budget,5274.29,6.501074498567334,1.91170431211499,6.160164271047228
139,Microwave,1042,3,1.14,165,3,Urban,Middle,Independent House,Summer,1.161,34.83,226.39,60,Regular,4,Budget,5274.29,6.499856445592879,1.1142034548944337,2.8790786948176583
140,Refrigerator,299,4,24.0,354,4,Suburban,Low,Apartment,Summer,6.401,192.03,1248.21,80,Heavy,1,Budget,1532.76,6.500078112794876,21.40802675585284,13.377926421404682
140,Television,144,5,7.97,84,4,Suburban,Low,Apartment,Summer,0.967,29.01,188.55,100,Regular,9,Standard,1532.76,6.499482936918304,6.715277777777778,34.72222222222222
140,LED Lights,11,4,6.0,99,4,Suburban,Low,Apartment,Summer,0.056,1.69,11.0,80,Regular,9,Budget,1532.76,6.508875739644971,5.090909090909091,363.6363636363637
140,Ceiling Fan,56,4,9.53,234,4,Suburban,Low,Apartment,Summer,0.436,13.08,85.0,80,Heavy,3,Budget,1532.76,6.4984709480122325,7.785714285714286,71.42857142857143
141,Refrigerator,187,5,24.0,386,4,Rural,Middle,Apartment,Summer,3.734,112.03,728.2,100,Heavy,7,Standard,7889.64,6.500044630902437,19.967914438502675,26.737967914438503
141,Television,122,4,7.7,89,4,Rural,Middle,Apartment,Summer,0.805,24.15,156.96,80,Regular,9,Standard,7889.64,6.499378881987578,6.5983606557377055,32.78688524590164
141,LED Lights,19,5,11.5,312,4,Rural,Middle,Apartment,Summer,0.181,5.42,35.21,100,Heavy,5,Standard,7889.64,6.496309963099631,9.526315789473683,263.15789473684214
141,Ceiling Fan,58,4,15.46,128,4,Rural,Middle,Apartment,Summer,0.855,25.64,166.68,80,Heavy,1,Standard,7889.64,6.5007800312012485,14.741379310344827,68.9655172413793
141,Air Conditioner,1839,2,15.33,272,4,Rural,Middle,Apartment,Summer,32.287,968.6,6295.92,40,Heavy,2,Budget,7889.64,6.500020648358455,17.556824361065797,1.0875475802066341
141,Washing Machine,785,4,2.11,238,4,Rural,Middle,Apartment,Summer,1.624,48.73,316.74,80,Regular,8,Standard,7889.64,6.499897393802586,2.068789808917198,5.095541401273885
141,Microwave,1098,5,1.08,102,4,Rural,Middle,Apartment,Summer,0.974,29.22,189.93,100,Regular,5,Standard,7889.64,6.500000000000001,0.8870673952641165,4.553734061930783
142,Refrigerator,217,5,24.0,339,5,Urban,Middle,Apartment,Summer,4.365,130.95,851.17,100,Heavy,7,Standard,5892.29,6.499961817487591,20.115207373271893,23.04147465437788
142,Television,195,5,6.76,98,5,Urban,Middle,Apartment,Summer,0.953,28.59,185.84,100,Regular,8,Standard,5892.29,6.500174886323889,4.887179487179487,25.64102564102564
142,LED Lights,14,4,6.23,322,5,Urban,Middle,Apartment,Summer,0.085,2.55,16.6,80,Regular,1,Premium,5892.29,6.509803921568628,6.071428571428572,285.7142857142857
142,Ceiling Fan,61,4,12.74,287,5,Urban,Middle,Apartment,Summer,0.668,20.04,130.26,80,Heavy,6,Premium,5892.29,6.5,10.950819672131148,65.57377049180327
142,Air Conditioner,1052,3,20.51,169,5,Urban,Middle,Apartment,Summer,20.767,623.0,4049.51,60,Heavy,7,Premium,5892.29,6.5000160513643666,19.740494296577946,2.8517110266159693
142,Washing Machine,665,4,3.45,179,5,Urban,Middle,Apartment,Summer,1.948,58.44,379.86,80,Regular,3,Standard,5892.29,6.500000000000001,2.9293233082706767,6.015037593984962
142,Microwave,1162,3,1.28,317,5,Urban,Middle,Apartment,Summer,1.431,42.93,279.05,60,Regular,7,Standard,5892.29,6.500116468669928,1.231497418244406,2.581755593803787
143,Refrigerator,172,4,18.0,235,3,Urban,Middle,Apartment,Spring,2.998,89.94,584.58,80,Heavy,1,Premium,3559.4900000000002,6.499666444296198,17.430232558139537,23.255813953488374
143,Television,192,3,5.95,320,3,Urban,Middle,Apartment,Spring,1.236,37.07,240.99,60,Regular,8,Standard,3559.4900000000002,6.500944159697869,6.4375,15.625
143,LED Lights,15,4,8.92,206,3,Urban,Middle,Apartment,Spring,0.113,3.39,22.06,80,Heavy,7,Budget,3559.4900000000002,6.507374631268436,7.533333333333334,266.6666666666667
143,Ceiling Fan,75,5,13.25,244,3,Urban,Middle,Apartment,Spring,0.758,22.73,147.73,100,Heavy,9,Budget,3559.4900000000002,6.499340079190497,10.106666666666667,66.66666666666667
143,Air Conditioner,1887,5,7.75,246,3,Urban,Middle,Apartment,Spring,11.25,337.49,2193.65,100,Regular,3,Premium,3559.4900000000002,6.499896293223503,5.961844197138316,2.649708532061473
143,Washing Machine,622,3,2.09,98,3,Urban,Middle,Apartment,Spring,1.302,39.05,253.86,60,Regular,6,Standard,3559.4900000000002,6.5008962868117806,2.0932475884244375,4.823151125401929
143,Microwave,1056,4,0.61,374,3,Urban,Middle,Apartment,Spring,0.598,17.94,116.62,80,Regular,9,Standard,3559.4900000000002,6.500557413600892,0.5662878787878788,3.7878787878787876
144,Refrigerator,227,5,24.0,292,4,Urban,Middle,Apartment,Summer,4.696,140.87,915.64,100,Heavy,3,Budget,6743.09,6.499893518847164,20.687224669603523,22.026431718061673
144,Television,162,4,9.77,231,4,Urban,Middle,Apartment,Summer,1.342,40.27,261.73,80,Heavy,1,Budget,6743.09,6.499379190464365,8.283950617283951,24.691358024691358
144,LED Lights,19,4,8.91,216,4,Urban,Middle,Apartment,Summer,0.155,4.66,30.27,80,Heavy,9,Premium,6743.09,6.4957081545064375,8.157894736842104,210.5263157894737
144,Ceiling Fan,55,4,15.32,97,4,Urban,Middle,Apartment,Summer,0.759,22.77,147.99,80,Heavy,7,Budget,6743.09,6.499341238471674,13.799999999999999,72.72727272727273
144,Air Conditioner,1707,2,11.69,187,4,Urban,Middle,Apartment,Summer,26.099,782.96,5089.22,40,Heavy,8,Standard,6743.09,6.499974455910902,15.289396602226129,1.1716461628588166
144,Washing Machine,758,4,1.17,332,4,Urban,Middle,Apartment,Summer,0.745,22.34,145.23,80,Regular,7,Standard,6743.09,6.500895255147717,0.9828496042216359,5.277044854881266
144,Microwave,910,5,1.13,272,4,Urban,Middle,Apartment,Summer,0.785,23.54,153.01,100,Regular,8,Budget,6743.09,6.5,0.8626373626373627,5.4945054945054945
145,Refrigerator,249,4,24.0,220,4,Urban,Low,Apartment,Summer,5.822,174.66,1135.26,80,Heavy,9,Budget,1472.15,6.499828237718997,23.381526104417674,16.06425702811245
145,Television,92,5,7.24,341,4,Urban,Low,Apartment,Summer,0.584,17.51,113.79,100,Regular,9,Standard,1472.15,6.498572244431753,6.347826086956521,54.34782608695652
145,LED Lights,9,5,8.06,182,4,Urban,Low,Apartment,Summer,0.057,1.72,11.18,100,Heavy,9,Budget,1472.15,6.5,6.333333333333333,555.5555555555555
145,Ceiling Fan,77,3,12.91,392,4,Urban,Low,Apartment,Summer,1.087,32.6,211.92,60,Heavy,7,Standard,1472.15,6.500613496932515,14.116883116883116,38.96103896103896
146,Refrigerator,240,4,24.0,83,4,Suburban,Middle,Apartment,Spring,5.55,166.51,1082.33,80,Heavy,1,Budget,3953.5,6.500090084679599,23.125,16.666666666666668
146,Television,189,4,7.77,115,4,Suburban,Middle,Apartment,Spring,1.449,43.48,282.6,80,Regular,5,Standard,3953.5,6.499540018399265,7.666666666666667,21.164021164021165
146,LED Lights,19,4,7.14,226,4,Suburban,Middle,Apartment,Spring,0.118,3.54,22.99,80,Regular,6,Premium,3953.5,6.494350282485875,6.2105263157894735,210.5263157894737
146,Ceiling Fan,76,4,11.58,218,4,Suburban,Middle,Apartment,Spring,0.733,21.99,142.95,80,Heavy,2,Premium,3953.5,6.5006821282401095,9.644736842105264,52.631578947368425
